p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,target_class
5.916109009790797638e-03,5.492746596085626345e-04,1.328210500243193247e-03,1.124330696269857516e-03,5.426560414084800280e-04,6.052495649563797465e-03,7.429679690415852324e-04,1.081679455935151066e-03,1.216826460518826694e-03,5.673841498750717589e-04,2.150956321278962510e-03,6.160601351468497459e-04,1.524176657894360434e-03,1.541573390291968958e-03,4.430520768537224820e-04,4.717517187287803386e-03,9.050712858494419037e-04,1.333307408156641236e-03,1.592218464926640218e-03,5.106368859079373629e-04,2.293438505807530482e-03,4.193746361474292488e-04,9.881357976304215758e-04,7.450724206790537100e-04,2.973020702502761304e-04,4.168501031720353578e-03,6.145573753687030849e-04,9.526659296465175364e-04,1.104110676531997468e-03,4.057235201027293084e-04,0.000000000000000000e+00
3.805228409513528032e-03,4.235329747898667284e-04,1.484432023576632339e-03,1.249554289221642455e-03,5.122718843423581473e-04,6.084197042672139649e-03,6.952596390856214921e-04,1.440042732077011309e-03,1.346266927626781204e-03,5.849071692775064703e-04,2.253358951645048798e-03,6.521121126447152177e-04,2.009062235917990699e-03,1.727333148937521771e-03,4.384225450490260387e-04,4.070145746231008249e-03,7.993521294994265086e-04,1.854624442943776305e-03,1.871395470879602327e-03,5.423091227921264437e-04,2.016084007380324668e-03,4.167649802146068802e-04,1.204602425019337579e-03,9.040792218098611839e-04,2.857108891051628663e-04,4.976149534713421134e-03,6.115195831485234317e-04,1.167841076996482732e-03,1.236551835373122903e-03,3.933510966097786168e-04,0.000000000000000000e+00
4.342185408681676316e-03,4.298293329663288869e-04,1.228599524185117111e-03,1.376686102231232389e-03,4.975338767197127598e-04,5.705377048888993739e-03,6.711362253870273124e-04,1.300020526840666183e-03,1.339077868478786865e-03,5.514343980990812129e-04,1.972242911717768908e-03,5.380216818440195772e-04,1.543337546612847961e-03,1.881498576912061637e-03,4.452502449972183755e-04,5.131596984789903691e-03,8.023686947063787128e-04,1.859156157874324988e-03,1.865459427644912405e-03,5.201455838158321188e-04,1.593731335597136593e-03,3.690424149316395386e-04,9.184490539579990946e-04,9.772434816684306535e-04,3.018680824943484331e-04,4.933716899050671900e-03,6.859744360929386723e-04,1.048235506740466654e-03,1.054339058853912469e-03,4.321167652099860545e-04,0.000000000000000000e+00
4.150080901594552056e-03,3.968263862275669355e-04,1.170200383683580496e-03,1.194170735779262211e-03,5.282910624763670305e-04,5.507554083513646961e-03,5.308437139037349827e-04,1.236535725411580609e-03,1.165658694430325932e-03,5.671826378459494033e-04,1.543112812084274305e-03,4.859936267148775788e-04,1.365111737635079769e-03,1.450577952390934983e-03,4.118753653265814010e-04,4.917148577084820560e-03,6.621272293103489057e-04,1.521346777890655996e-03,1.452054384455654309e-03,4.784513824596219869e-04,1.677304453513463450e-03,3.320368477586498643e-04,9.285585727560397625e-04,9.231171637969990676e-04,2.917062067989197060e-04,4.324408846901860344e-03,5.769814636291107539e-04,9.776956151139218169e-04,1.043595807938325643e-03,3.896274584128922016e-04,0.000000000000000000e+00
4.397249446850458321e-03,3.777148525771358662e-04,1.232988122097853061e-03,8.489176152091048276e-04,4.856128543849791727e-04,4.948152488617699185e-03,4.360717393172105940e-04,1.188228389866669270e-03,1.041637878788348286e-03,5.720905075422287643e-04,2.045461542767839508e-03,5.277312251374216513e-04,1.514758177772720753e-03,1.204531078590728981e-03,4.477533034400191041e-04,4.339466425388403478e-03,5.919337592366391608e-04,1.626336697392253899e-03,1.313331327105586154e-03,5.188506084487866420e-04,2.190108979300232125e-03,3.581567254803694547e-04,9.023632572195001414e-04,5.796044086212189493e-04,3.124482641039153874e-04,3.806983977379507517e-03,4.721522707429096338e-04,9.753923543505686918e-04,1.019612462066123897e-03,3.952268586436715045e-04,0.000000000000000000e+00
3.635392873656038883e-03,3.952279015067211641e-04,1.359903265349077760e-03,1.371007276324462485e-03,5.367899185733394354e-04,4.425433331873958320e-03,6.011072753253633412e-04,1.166065611724505235e-03,1.361334738659381342e-03,6.379278778588942395e-04,1.993019396842537518e-03,4.603437011188172938e-04,1.647514867717859034e-03,1.598561647729237296e-03,4.683194949872558003e-04,3.957104530678791192e-03,7.028477535724964378e-04,1.669247967320695338e-03,1.685183381955160896e-03,4.886661527692760841e-04,1.785270865772448133e-03,3.396002344100899320e-04,9.791988677328770062e-04,9.189506440360230548e-04,3.245068616543757929e-04,4.409536835801523835e-03,5.808212521255264309e-04,9.435612037821583444e-04,1.032111561599632736e-03,3.907133787085684631e-04,0.000000000000000000e+00
2.925268840347850299e-03,4.416968734295197304e-04,8.223935695825367737e-04,7.357109189978339832e-04,4.544958554032834893e-04,8.455330042286473419e-03,4.073910191831201020e-04,7.353527708887956042e-04,7.526559989817315074e-04,6.874501068488231238e-04,2.985845949983775231e-03,6.955889926448279026e-04,9.700190160936768714e-04,9.573933403253661548e-04,5.364025131019284093e-04,4.719229720777159444e-03,8.816585908924418633e-04,1.271685988907067825e-03,1.186166236770780065e-03,6.172914651552624619e-04,4.785234648284485311e-03,4.999508548762944104e-04,7.064224784490192883e-04,6.702103382140188253e-04,4.392346539221635322e-04,9.776701844773975220e-03,5.920809625442464931e-04,6.664846957504695635e-04,7.814597850289014495e-04,5.071723119346955915e-04,0.000000000000000000e+00
3.754083652651575651e-03,6.231326098111990243e-04,6.976716068093486139e-04,6.800913684899527077e-04,5.394822100815389529e-04,7.398889313455502513e-03,7.033905947080764309e-04,6.021427356978600095e-04,6.136169558462038244e-04,7.725615357325129901e-04,3.345040713622986737e-03,1.062477712805607113e-03,8.649913290562898788e-04,8.180862744992412495e-04,6.188627293140172439e-04,5.356743138682760336e-03,1.676937196082449845e-03,1.105334544074926956e-03,9.348280640568408474e-04,6.447480018402073493e-04,4.562105131567364968e-03,5.915331840971824748e-04,6.186530185266034699e-04,5.985568900704772623e-04,5.567840384918347745e-04,7.804624676214469425e-03,8.024940515522178486e-04,7.186078065657803236e-04,6.357148610565696925e-04,4.750937052914188546e-04,0.000000000000000000e+00
3.321670165762419507e-03,4.774592272340044100e-04,7.045291615612565232e-04,4.656718153007167169e-04,5.138445354755847259e-04,7.619958523941782781e-03,5.465890652746433235e-04,6.449713571187053098e-04,6.114339402316971723e-04,1.050013076669747622e-03,2.909673297593195953e-03,7.578211298647421091e-04,8.019665218417214043e-04,5.789191804408554045e-04,6.343868410789927151e-04,4.015170360886733021e-03,9.810969655507093597e-04,1.031999004954523794e-03,9.061682892424203269e-04,7.631936613470348711e-04,3.565865048974559744e-03,4.879832641571770283e-04,5.693606859507827035e-04,3.880400879167794116e-04,4.814743860587525305e-04,6.064368341989535317e-03,5.727698110290618252e-04,6.573057119438982130e-04,6.334404149115251473e-04,6.260526680197818408e-04,0.000000000000000000e+00
2.075455539662762749e-03,4.210924060943671988e-04,7.572790451798754909e-04,7.314866222950140717e-04,4.526277776615708691e-04,3.236129479878824527e-03,4.316924905356591975e-04,6.268255755782570562e-04,6.831412437088596901e-04,1.075861995443183616e-03,2.531418302879329812e-03,6.322117054067675395e-04,8.757827556527059609e-04,9.222021864614636782e-04,5.101198215760019590e-04,3.375100946468833664e-03,8.629430426017759698e-04,1.074404547878762915e-03,1.209770173484492816e-03,5.994555562571772956e-04,2.660583440496632444e-03,3.836323872170685381e-04,7.730758719353973858e-04,7.003932852920511602e-04,4.574207222443794777e-04,4.252662331831279403e-03,5.601024853898106323e-04,6.501945510329573165e-04,7.120679569280704592e-04,4.669067490476120816e-04,0.000000000000000000e+00
4.342588585294766303e-03,4.255336430353073678e-04,6.023217528157580368e-04,5.702209964206213320e-04,4.769573352426512061e-04,7.751540704855171098e-03,4.058778523972381516e-04,5.050270628659185405e-04,5.278106498003353689e-04,1.228729970415887857e-03,3.764613327549474510e-03,6.473419635464261945e-04,6.828869038766681270e-04,7.467883880192180673e-04,5.425607755218489784e-04,4.629771639930626258e-03,9.309393211698913399e-04,8.485238033834833354e-04,8.251333543573499164e-04,5.695874147448820807e-04,5.629512371913074700e-03,4.356316742319969650e-04,5.286562900355606335e-04,5.545314083005895532e-04,5.040311629201741500e-04,9.831737009110722708e-03,5.815373560938845486e-04,6.626661747012194343e-04,6.270102213288765609e-04,5.079651853870705827e-04,0.000000000000000000e+00
2.637243468231677008e-03,3.535315478944852340e-04,6.066112522442222103e-04,6.358696263715211180e-04,4.692181057024621699e-04,4.761147513777705571e-03,4.611006139409903719e-04,5.975584441150038739e-04,6.446136747174280226e-04,1.379640907696835350e-03,2.795274356134167231e-03,6.428404342032217628e-04,7.871311552181808066e-04,8.277925769789579299e-04,5.838554185905882842e-04,3.916185922678518637e-03,1.007870514089847201e-03,9.738440104307522589e-04,9.960391078465175192e-04,6.741361161704272119e-04,3.049595549767035712e-03,3.788165790309587868e-04,5.462932077551740625e-04,5.755280057665966825e-04,4.640565095865623632e-04,4.784556874377609084e-03,6.720530452201254256e-04,7.721603731899928311e-04,7.119242610735918454e-04,5.481686392316226317e-04,0.000000000000000000e+00
4.490817991450550377e-03,6.217560718952348841e-04,1.005930567768109369e-03,2.829614523312635674e-04,3.411546460243724318e-04,4.899446260586914903e-03,8.066036766960245482e-04,1.238851823100570139e-03,3.506197169324639555e-04,8.113226934088560048e-04,3.648596609655041338e-03,9.708012324941337314e-04,1.770016531648221231e-03,3.456893238176151273e-04,3.743818537364833831e-04,3.555251326080276220e-03,1.158696578076412768e-03,1.822677940816312204e-03,4.172805761404309527e-04,4.654453136180699765e-04,7.807957002752581935e-03,1.148098167814976932e-03,1.164009158083249753e-03,3.438915178730081262e-04,3.682992942573159881e-04,4.109837236574312956e-03,5.028763011990819258e-04,9.552705467728134746e-04,2.740868008532575616e-04,2.651060691818622034e-04,0.000000000000000000e+00
4.768593015341497827e-03,5.864107677360378204e-04,7.514629629317547826e-04,2.831573851937640648e-04,4.250567641704681597e-04,8.030764454401772418e-03,6.025665749430823099e-04,9.295716833744382219e-04,3.979828171389213727e-04,7.719446827031226522e-04,3.110722578121888696e-03,6.337743561862888312e-04,1.187310057154435279e-03,3.608777277444644160e-04,4.756960023312667516e-04,3.114501531132258822e-03,7.285396078094973386e-04,1.180160296730983728e-03,4.694174528008692501e-04,5.633625372883834664e-04,3.930202832192269784e-03,4.883377251401289703e-04,7.082592045038640753e-04,2.375745254842809794e-04,3.343899263695302793e-04,4.980435178901990514e-03,5.116425884703330960e-04,7.074618714600815553e-04,2.883632277128708342e-04,3.425259435605904372e-04,0.000000000000000000e+00
5.166415896291059323e-03,7.264778647752804684e-04,1.064107469945901755e-03,3.858878485548426166e-04,3.681126174090929557e-04,6.014635218907604663e-03,7.993908185471462714e-04,1.230022946044920674e-03,4.006314455229993861e-04,3.016108001393446540e-04,3.819853400397313619e-03,1.029148407669096092e-03,1.731509037691850942e-03,5.373184049345102473e-04,3.649007902192697187e-04,3.622025680266942240e-03,1.047484814056071252e-03,1.777342262764113317e-03,5.517486407084958239e-04,3.888768120848675814e-04,4.061639075858534433e-03,5.788191202631818482e-04,8.987091693316272018e-04,2.999716143114841737e-04,2.923750945097743472e-04,4.678495505610283205e-03,5.672987820714693683e-04,9.971205362867426557e-04,3.434542118965005445e-04,2.614251245835358959e-04,0.000000000000000000e+00
7.326628133330803823e-03,6.577307360806881886e-04,8.591837093980204867e-04,3.082806018528648235e-04,3.669193970677580153e-04,5.661641729953670668e-03,7.622003015874302548e-04,1.142655447176618450e-03,3.602369463676405011e-04,3.444862606862127098e-04,3.916216612640648423e-03,1.118799893658421101e-03,1.261263999142011412e-03,4.788429282744078555e-04,4.018237833547687928e-04,3.652175035847179951e-03,1.249357760211729056e-03,1.365181915528296871e-03,5.964892234774067875e-04,4.390323893961206071e-04,3.928124080011126049e-03,5.664621836242362575e-04,6.773630914434049851e-04,2.704592206508907542e-04,3.329532267377443384e-04,3.921462855445229968e-03,7.057927883096532396e-04,9.304229450177638888e-04,2.865301129722858326e-04,2.863910512058704793e-04,0.000000000000000000e+00
4.799928373469432644e-03,7.324360302774585380e-04,9.322686767316172357e-04,3.019702115607384753e-04,3.584363265787795442e-04,4.285170010499089917e-03,7.127807496195842770e-04,1.089874744214266392e-03,2.897373258768880092e-04,3.241269508933562900e-04,3.012214844306494114e-03,1.026312349533330158e-03,1.539040760705258533e-03,3.519335868763204559e-04,3.565167067215562488e-04,3.452949511046200445e-03,1.033827965537147597e-03,1.607194851657590962e-03,3.724106805427926316e-04,4.018284040363153255e-04,3.525097298265885554e-03,6.430619955811416174e-04,8.772679726969285791e-04,2.202345245569364948e-04,2.729863528374154450e-04,3.534908461991224157e-03,5.391515528418858519e-04,1.001570290581475786e-03,2.234643391855251938e-04,2.781263464870371545e-04,0.000000000000000000e+00
5.684795013900018588e-03,6.363025243597805790e-04,6.143437391385913118e-04,3.488029665163919842e-04,4.003034621332353989e-04,5.117855044454946815e-03,4.868395421908929097e-04,6.951731035578425245e-04,3.584309278644472988e-04,3.340620903256898405e-04,2.796277827102103611e-03,5.494806482568174522e-04,9.622683288807152603e-04,4.057386492247319143e-04,3.793494497932370694e-04,2.734956308196288561e-03,7.015832151572386861e-04,9.737307707875965260e-04,4.813762755124659709e-04,4.298530417256464357e-04,2.638318313538940210e-03,4.457964066109402698e-04,5.965227426581909582e-04,2.358785470995594159e-04,2.975381446898101240e-04,3.726055609442356642e-03,3.726785724773923531e-04,5.837801962863200947e-04,3.044949451081906447e-04,2.669952073917312985e-04,0.000000000000000000e+00
2.837516075334384994e-03,6.578986438636604895e-04,6.397903448840661826e-04,6.339263773508651157e-04,5.569580840147824114e-04,3.164296486772966155e-03,5.783882411443344194e-04,9.860996710279320513e-04,6.685496769813397463e-04,6.648079661975621769e-04,4.592198529882835119e-03,1.123377134512489528e-03,1.097701768137836513e-03,8.871696930847322278e-04,8.775479866098641248e-04,4.745390634935365073e-03,1.187471633541110037e-03,1.270170473882711003e-03,8.416926439112369434e-04,9.497796595773790301e-04,3.968509009667922117e-03,6.178985378242160152e-04,6.404116198742669519e-04,4.952133454057471799e-04,5.294180535262689533e-04,5.063608854907474498e-03,5.080390108270485192e-04,1.000715421773990411e-03,6.791009863856451194e-04,8.334346347356686238e-04,0.000000000000000000e+00
6.790859016736800098e-03,9.710799031391284964e-04,8.235433674058495988e-04,6.822341547644778046e-04,6.354504619280815832e-04,7.367006818347301977e-03,8.357365284815454270e-04,1.056814144650244577e-03,8.392118494497033659e-04,8.765022488021222743e-04,1.199028545369558614e-02,1.587857357112091878e-03,1.362458027690301643e-03,9.432857065680738846e-04,1.045379448046955149e-03,1.059643355055091447e-02,1.600275043517391475e-03,1.447536594966443652e-03,9.759457800726858978e-04,1.245920364674389831e-03,9.341666822573127874e-03,9.143735487887439490e-04,7.453073667694992775e-04,4.996347721352582859e-04,6.381992205115372997e-04,7.458299687902627921e-03,8.465092664172319805e-04,8.483638696878709629e-04,7.187849641133038214e-04,9.822867742480308889e-04,0.000000000000000000e+00
3.620625703783311722e-03,5.980942626987918341e-04,8.705193311101615782e-04,6.041440524446627970e-04,5.766457032077617478e-04,3.272949502078772912e-03,4.880343513130756729e-04,1.110139536382757659e-03,6.820600473922107734e-04,8.067588096656897216e-04,5.364055751612073313e-03,9.726771730385774155e-04,1.284897875447502807e-03,7.886999878303737254e-04,9.536822692959663530e-04,6.037511818761790751e-03,1.074426131416920602e-03,1.492070051673215908e-03,8.325500854411817340e-04,1.210084113026499127e-03,3.853432656853769244e-03,5.368113479805524616e-04,7.061937143561366689e-04,4.593295392700531658e-04,5.518144796409941034e-04,4.668931583723170790e-03,6.300530484840013122e-04,9.370965273516440163e-04,7.144444417336741132e-04,9.403869718225780095e-04,0.000000000000000000e+00
4.114489880097613531e-03,7.685824715578788669e-04,7.733840142670377537e-04,5.998379411514746622e-04,5.389945933534359343e-04,3.459840082642774185e-03,6.483485815752203620e-04,1.095095031290220988e-03,7.076937734557804498e-04,8.278031243319702859e-04,6.466295496407596828e-03,1.287577607356199440e-03,1.270517447514371134e-03,7.646894283530037122e-04,8.787911789433289819e-04,6.024685162996151408e-03,1.347832092835615694e-03,1.359477885062112569e-03,8.102306838410577817e-04,1.236631200139123778e-03,3.642464089017865333e-03,7.932992799998687993e-04,6.617262197924815917e-04,4.038383100288478141e-04,5.373098182833307718e-04,4.814495045928283111e-03,6.638594921163415343e-04,8.480062109747246680e-04,6.655142948407220121e-04,9.873841277272259360e-04,0.000000000000000000e+00
